created,source,type,class,spec,fightStyle,fightLength,enemyCount,dps,simcHash,itemLevel,talents,soulbind,id
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4268,0d10eeea5f,228,1313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",76a52409bde5fa3a45b03c1836d09e8234c0f9c21a21196914482c0c3a9ce95e
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4267,0d10eeea5f,227,1313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",1649f73bfdbbaf6a11190f71a9c1af0d45a461b185de73f6a8922239e8cebb7b
2021-04-07,input,quick,monk,brewmaster,Patchwerk,300,1,4260,30211fb433,223,2313121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331725/15:5/59:6/331611",4257ced2e6caae88926a02bb8428b11f68b407f66c33efd7a13deae7d448df15
2021-04-08,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4274,4f8dc8a233,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",333e0ba1d9bb32b387d874eb44d738bc2bbc88b94d7f0c1c2e979447b79b512e
2021-04-08,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4276,4f8dc8a233,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",d069779a4c7477dbfd779e1892d5ebfc6ffa551b36c19abba7da91a67bce1b07
2021-04-14,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4273,035741cd9a,227,2312121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:5/331611",317ea9179de1b9f2418ced94f59c5cc82a1bd87106c109a5981ba4268cd2fdea
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4276,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",99332a0edda1a58f2668645c31075fa39f5076e745f71134f7c764e5792f9030
2021-04-08,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4277,4f8dc8a233,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",14ca7084d96fdccd942624e8d5eef12323fbf65f9fbca437cadd309086927aa3
2021-04-08,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4277,4f8dc8a233,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",d8666b78a3303026b636c16653bac1797cf2c526a9597770366de94b608d08dc
2021-01-17,optimize,optimize,warlock,destruction,Patchwerk,300,1,10452,919827f61a,222,1113212,"pelagos:7,328266/211:5/328261/222:5/328263/212:5",d4bfaf102771a6e1d9c558ed319794a2dd8bfcc942496e37c57419b7dca8193c
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4278,06a3c62c7f,227,1212121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331726/15:7/46:7/331611",cbffaa7c5a475b8a3910d81d478003a7a08055eaad43e2aebbca650638360311
2021-04-23,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4275,e953155fc3,228,2333121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:7/331611",adcd36904ab3d49548604aae8223945500985251bcab9a69b4df131b70a0f11f
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4278,0d10eeea5f,227,1313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",d26fee5aff867faf7449ceba7d29e32cd9adc9d87568f524f22b49722679769e
2021-04-01,input,quick,monk,brewmaster,Patchwerk,300,1,4274,06a3c62c7f,228,2312321,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:7/331611",2d4b0f7d9a78d2e766d16335cd739275247a34169d2d4134c603f422b7a4f042
2021-04-17,armory,quick,monk,brewmaster,Patchwerk,300,1,4278,035741cd9a,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/37:7/331726/15:7/59:7/331611",39c953ddd11cbb9219bbcdf1ea3c73717afd2b4b65639526fc77a694f948251b
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4279,06a3c62c7f,228,1212121,"forgelite_prime_mikanikos:18,333950/57:7/331609/35:7/331725/47:5/59:5/331611",7905d2b7aca196b209d7a0334e982ed7ed15e146c84436e3ed2ba3fc060367ba
2021-03-21,optimize,optimize,warlock,destruction,Patchwerk,300,1,6565,321cf96cb6,229,1213213,"bonesmith_heirmir:10,326514/211:7/326507/326512/326572",96065999156b0cedad3f9b684161f79ae84323bd7b66a2bbe6f612b0e72017f5
2021-03-18,optimize,optimize,warlock,destruction,Patchwerk,300,1,6564,28548a170b,229,1223213,"bonesmith_heirmir:10,326514/211:7/326507/326512/326572",caaae808357619028c51e2a164adef75dfe9bd590285ca67bb2ce87eee6cd103
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4279,06a3c62c7f,227,1212121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331726/15:7/46:7/331611",f3f302f823fccdb8a90ea6feba94910747a72689f939d7b24fd5e757d453324d
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4280,06a3c62c7f,227,1212121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331726/15:7/46:7/331611",ff82bd8a0a4aaed1cedbc16c245fff5cf6a0625372b63e6b64b92c6f5c75afbb
2021-03-17,optimize,optimize,warlock,destruction,Patchwerk,300,1,6561,6696da0782,229,1223213,"bonesmith_heirmir:10,326514/211:7/326507/326512/326572",553341a33f58a93389eb1a4e7189fda9b2dd036ab1bb1ae32b02360abcb40e18
2021-04-14,optimize,optimize,warlock,destruction,Patchwerk,300,1,6356,035741cd9a,226,1223213,"niya:1,322721/211:7/342270/171:7/320687/222:7/160:7/320659",b2b5b6db0b4bda5475936a5a872f0c9a4ffbe8a224685b6617d6e955fa330656
2021-04-01,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4284,06a3c62c7f,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",f3c5816d78c45d63c2ea1b12b2f27992a712a3ca6b61d64d3f2fba7fab18f419
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4279,0d10eeea5f,227,1313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",557b5bd4af24f23d19ee7e65722d2de3a93daadb70c954017282260acaeb621d
2021-04-20,optimize,optimize,warlock,destruction,Patchwerk,300,1,6610,e953155fc3,229,2223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",f365fae620e87270b4752a16256df60e8760ae759f70590c0e2cc55ef40dfb96
2021-04-19,optimize,optimize,warlock,destruction,Patchwerk,300,1,6581,0077cebfab,228,2223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",78d5bd317faa60a75637f243fcb842207b8926bf3c83b9a02dd9b3c01be9d035
2021-04-20,optimize,optimize,warlock,destruction,Patchwerk,300,1,6610,e953155fc3,229,2223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",7d181229d866eda9ce6cccc55166dd31f612121340ad2c7e67c8ea7b6a0dc70b
2021-04-20,optimize,optimize,warlock,destruction,Patchwerk,300,1,6609,e953155fc3,229,2223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",09edcfcd96d2d4cfc6d9c841e942e297d863ba829143e90365df0a587b519a45
2021-04-20,optimize,optimize,warlock,destruction,Patchwerk,300,1,6553,e953155fc3,229,1123213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",27f42fda2dbba32e78b60a2a1de0c6253f83a68f0682bf0821e7c97c717f3935
2021-03-18,optimize,optimize,warlock,destruction,Patchwerk,300,1,6564,28548a170b,229,1223213,"bonesmith_heirmir:10,326514/211:7/326507/326512/326572",68f1d020dcfddbb30aa1540058aef198014bbcd0178d26c52e56bacebd0a13d4
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4295,06a3c62c7f,227,1212121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331726/15:7/59:7/331611",e44a0f5be7f4bc21e2acf1c3dbbbb91d1134b92849a37e0f1dc8c1c97fc1105d
2021-04-07,optimize,optimize,warlock,destruction,Patchwerk,300,1,6358,30211fb433,229,1123213,"niya:1,322721/211:5/342270/171:7/320687/222:7/160:7/320659",30532b55764817031c8871c2797ede95ccd5efb155bb05a87db20eecc6860a77
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6357,035741cd9a,228,1123213,"niya:1,322721/211:6/342270/168:7/320687/162:7/160:7/320659",323bd236ee85cd378f5c5d9e71d0568643710f075e9664ec6490ec0fa1ac1fb4
2021-03-31,input,quick,monk,brewmaster,Patchwerk,300,1,4291,06a3c62c7f,228,2213121,"pelagos:7,328266/57:7/328261/15:7/328265/59:6/33:7/328257",8fc0be3fa18ed8eef916ab8b79c46c4befc0bc5673b8f6ef725445dcf5789cd3
2021-04-14,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4297,035741cd9a,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/37:7/331725/15:7/59:7/331611",2e9aff08c6fd8a4a84cb6b25368c20ffd36b20c1636b46e569bfb6083f6ad3fe
2021-03-23,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4285,d29bf9abfc,227,1213121,"forgelite_prime_mikanikos:18,333950/57:5/331609/331725/15:5/59:5/331611",aa327c5f9d212f148a1fcbf03af71995e87bca36a6d3e8b34e5ec78e6d7ac4e3
2021-04-09,optimize,optimize,warlock,destruction,Patchwerk,300,1,6365,4f8dc8a233,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",2d4650ce13475e60fe46b9b3204779bdf90b9e1e5d6404cf67e08dbfb6b8449b
2021-04-06,optimize,optimize,warlock,destruction,Patchwerk,300,1,6359,4f8dc8a233,229,1123213,"bonesmith_heirmir:10,326514/211:7/326507/326512/326572",fd8e885d596fa13adf313ffb01352298283c20184d23aa08c1b39f640aaa38db
2021-04-14,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4296,035741cd9a,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/37:7/331725/15:7/59:7/331611",0e72f4b98a0d819bfd8aa2fef95757ecc5cf61f2f89469c1f46d0416b22efe68
2021-04-14,optimize,optimize,warlock,destruction,Patchwerk,300,1,6363,035741cd9a,229,1123213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/326572",d82f6c78ae64e27941266cead5b33e9298d34067a2a6c9fc9b398d1c9d90fc52
2021-04-22,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4300,e953155fc3,228,2312121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:7/331611",8eee2aee056517b2112c6bc2aa1e0bafb4b2b27af3187bd9942a9df3016ad29c
2021-04-01,optimize,optimize,warlock,destruction,Patchwerk,300,1,6364,06a3c62c7f,228,1123213,"bonesmith_heirmir:10,326514/211:6/326507/171:7/326512/160:7/222:7/326572",c2146a4b967ee704eeb5b77d9cbaf1287e224924b9464ab9e73b861fc4de5641
2021-04-06,input,quick,warlock,destruction,Patchwerk,300,1,6357,4f8dc8a233,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",654385856b17e689b0e14849a853196dd5f534a747a90ff614573a40bab36229
2021-04-08,optimize,optimize,warlock,destruction,Patchwerk,300,1,6361,e35a42ae2d,225,1223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",d1002e43f70548aa04b3b6c7f6721f77d6abd780aa6408405f38bbb1122fd727
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4295,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",84502e89681260cbeb31565d0a2617a43b08101619e95f0312002ae9429e65f4
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6366,035741cd9a,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",3ec72aa7dc38fc69262420111cfa5c64124bbfa3b55f2ed56b2f9c79eeeac7d1
2021-04-15,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4301,035741cd9a,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",f657864a95502dc153a2e0e1d4208128112381de0be8135ff6ff5ba2f9671cfb
2021-04-14,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4297,035741cd9a,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/37:7/331725/15:7/59:7/331611",260f7f8dcdc85c2ff1d2e726b679e448c696665f09159e169c0f3c9b022ba713
2021-02-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6358,87037ac8b9,228,1213213,"niya:1,322721/211:5/342270/144:7/320687/160:7/222:6/320659",cf2513c5d56f838c72e9572a954476bae3ddd2d4513def68701ada34ab795abc
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6367,035741cd9a,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",a3335f70b6b38031a6523ee9dc855cb26ccfb3e9d635961a2f984cfe25236e78
2021-04-22,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4301,e953155fc3,228,2312121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:7/331611",5aab62ebe77b4de02e4d5ee39a6921452bf766e40301fb0261b124ac5d000be8
2021-03-10,optimize,optimize,warlock,destruction,Patchwerk,300,1,6367,30a3dc208c,227,1223213,"bonesmith_heirmir:10,326514/211:5/326507/171:7/326512/222:7/160:7/326572",5ab2bf16ac1ccb26c5a0345b90bda91229b8ea64ae89fce31bf5d0d99a824dc3
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6366,035741cd9a,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",2e2551676a3b57d7bb14e2b1c48411d98a7255fc48a24c4ee566967c02c531be
2021-04-15,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4302,035741cd9a,228,2312321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",29728b177efb5b2115f094eaeb71c843167c4e51875bcb63915596d54d9f2007
2021-04-07,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4302,30211fb433,228,1313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",5beb3669b5244e691cbc6370c35d54ffc6f70e9623bdf58fab7ea31a4063f7eb
2021-03-10,input,quick,warlock,destruction,Patchwerk,300,1,6369,30a3dc208c,227,1223213,"bonesmith_heirmir:10,326514/211:5/326507/171:7/326512/222:7/160:7/326572",5439231635b80c1dc3c5387e7bddb1ab5a20cf61e1b89e7b8a394b6d7890645a
2021-04-22,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4302,e953155fc3,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",20271181fbbabad6b077d84e850d848cffd5f04e23defc287a588e9104179627
2021-02-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6359,87037ac8b9,228,1213213,"niya:1,322721/211:5/342270/144:7/320687/160:7/222:6/320659",0f3005f3fa2669b238f5068f114c616b6803c05b2e20dac7aaadc9c9b77af734
2021-04-11,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4301,46a6e476d6,228,1213121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331726/15:7/59:7/331611",8e59d8ed8fcd66726ee400a0115b760bb33ef7d1ac4dcba5a6540fc8ba5407ef
2021-04-09,optimize,optimize,warlock,destruction,Patchwerk,300,1,6370,4f8dc8a233,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",2fa6e1ff71c283e6ccc6428af527673037d644e8c243513281b612c3a212140a
2021-04-11,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4301,46a6e476d6,228,1213121,"forgelite_prime_mikanikos:18,333950/59:7/331609/331726/15:7/57:7/331611",2185f9940904e462060fff30cf52806c64e4b0f24839cbb72bdfbec61a2a99bb
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6371,035741cd9a,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",af909a78ae4c9444d1b64a70fb47e21b0198566fee930b4dd0b1424ae95295b1
2021-04-08,optimize,optimize,warlock,destruction,Patchwerk,300,1,6371,30211fb433,228,1123213,"bonesmith_heirmir:10,326514/211:7/326507/326512/326572",0694ee417d01e72ef6b01398c34da4878b3fae708db5779b30d1287295bf73d6
2021-04-07,optimize,optimize,warlock,destruction,Patchwerk,300,1,6368,4f8dc8a233,228,1123213,"niya:1,322721/211:7/342270/144:7/320687/320659",d2086a6cc578ba81678b9fd034f01eec231d53a47038f2dfe453be9e3829509e
2021-03-24,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4298,e6856b149d,227,1213121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331726/15:7/59:7/331611",604ff1a062d27d81957d661b32b5a560198c511a20ccbf4814cf18a3b750957c
2021-03-24,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4319,e6856b149d,228,1313121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331725/15:7/59:6/331611",33fe7711d208d841860eb917750e59a249994b7f2976d88ffa035cec9a327765
2021-04-21,optimize,optimize,warlock,destruction,Patchwerk,300,1,6365,e953155fc3,225,1213213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326513/222:7/160:7/326572",782c23425fa55be02148906f102659ef9e710f94290a3546d9d1c30212a7d61e
2021-03-12,optimize,optimize,warlock,destruction,Patchwerk,300,1,6372,80e6709d42,227,1223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",525641e062d0382cd18595b632e8974551dfc0aea2a875339893d48134addec4
2021-03-24,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4318,e6856b149d,228,1313121,"forgelite_prime_mikanikos:18,333950/57:5/331609/42:7/331725/15:7/59:6/331611",640932ffcb0885909bfc63cdf138d28409ca41da08461be182dc80dd8ebfbd9a
2021-03-24,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4315,e6856b149d,227,1213121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331726/15:7/59:7/331611",0fd7cd98851496c723558469e769c8cb7eed0e170df2c04c1d80cd629bb83605
2021-04-21,optimize,optimize,warlock,destruction,Patchwerk,300,1,6367,e953155fc3,225,1213213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326513/222:7/160:7/326572",20ecf9e45216733c9970e009b0bd8ae2dc41c41a123dba20bf30f957ef03a71f
2021-04-07,optimize,optimize,warlock,destruction,Patchwerk,300,1,6370,4f8dc8a233,228,1123213,"niya:1,322721/211:7/342270/144:7/320687/320659",fe86fd9650bb042c6da3baea48f69dd37d3fd7667963f1001c9016cc0cebf4a3
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6372,035741cd9a,226,1213213,"bonesmith_heirmir:10,326514/211:6/326507/171:6/326513/222:6/160:7/326572",ae2216d4c0798142eddfa3669ddc65d64c057b7a03ef2d6b428bdb6bcc82db8f
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4319,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",b85783b377c29f8f077a6012a21090dfde4fa65f5ad04fe86f9beda662a0424b
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4323,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/46:5/331611",f9bb0a6350dd660263f5245704577202df7bfcaaabde6b654b4bdeca9b9e2aec
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4322,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/46:5/331611",29fa8eebe6e034f4a673b9a7107cd71eec84b0e6015a1ad586a5ce76c4bc4c20
2021-04-16,optimize,optimize,warlock,destruction,Patchwerk,300,1,6376,035741cd9a,229,1123213,"niya:1,322721/211:7/342270/144:7/320687/320659",8cb3ccab509a970d1dca738b188860053d431d097f45ed0d54c9dc8025ace79e
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4323,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/46:5/331611",00ff2552fcbe73ecef290b1ff6af2e789ac48040fc15a5d5085dd63893273ff1
2021-04-01,optimize,optimize,warlock,destruction,Patchwerk,300,1,6373,06a3c62c7f,228,1123213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/160:7/222:7/326572",c71ab05fd717edb93cfbe5bfa4a40847ffe94c4c455656e8d02529d92c8b737b
2021-03-26,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4323,83bc88ded3,228,1313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",581abf7f706c556d1e68b4fc337600db0f0f96f87b82cb35010fa0698de842e4
2021-04-14,optimize,optimize,warlock,destruction,Patchwerk,300,1,6377,035741cd9a,229,1123213,"niya:1,322721/211:7/342270/171:7/320687/222:7/160:7/320659",bc1e644936118e4cb87f2ebc68fbb2d49d85d9256ddf14b026ae5b66e7377b89
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4320,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",0d6634631f500edaa65e05f32a9e6f335a9a1dc05eb5b1438977a9d9473994d9
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4321,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/59:6/331611",999b2b1fec7f231171b676ebabf449382e26ada104bdc9624cc76baffb6cf1fc
2021-04-13,optimize,optimize,warlock,destruction,Patchwerk,300,1,6378,035741cd9a,226,1213213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326513/222:7/160:7/326572",0b35d4bd4580f41b8f4e7e54fca668df86a33d3b5b2635e2a6141c27f10e6b05
2021-04-16,optimize,optimize,warlock,destruction,Patchwerk,300,1,6372,6584cd7b8e,228,1113213,"niya:1,322721/211:7/342270/168:7/320687/160:7/222:7/320659",a102197fc670b596436ed5cdeb942f6f5c08723a4c4457186ed39011d83b2853
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4322,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/46:5/331611",e71a7043c252e462123bee75b3f689f4092587abfd45f67066051172a2c5ad11
2021-04-01,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4325,06a3c62c7f,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",c8879598761ae2bae71f1626d31d8b40b50160c56ae0a854b5e30130bb9edeed
2021-03-10,optimize,optimize,warlock,destruction,Patchwerk,300,1,6374,30a3dc208c,227,1223213,"bonesmith_heirmir:10,326514/211:5/326507/171:7/326512/222:7/160:7/326572",ca771822dd6f2b334b564d8e11c6fa0583fe849869c146b006bf1706b706a217
2021-03-25,input,quick,monk,brewmaster,Patchwerk,300,1,4324,fd537dc06a,228,2213121,"forgelite_prime_mikanikos:18,333950/59:6/331609/41:7/331725/15:7/57:7/331611",0685e895833a012776e0f9bf1817603dbe4c81114b1616920683124caa6961fd
2021-03-25,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4326,dcccdb1727,228,2312321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",2c29d28df1d6277cfbe47f5e3c59bf2004d2ac45a2b8f11bcfa7d3a97eff90be
2021-04-01,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4326,06a3c62c7f,228,2313321,"forgelite_prime_mikanikos:18,333950/57:7/331609/41:7/331725/15:7/59:7/331611",8b6a6f6c9ead6fd0490a851a19570c1104b79e784bc6363f8ccb15855f21c3bd
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4328,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/46:7/331611",359bca91879f1724688c4d73abf400cc965896575c6fec450bba209b61368e59
2021-04-16,optimize,optimize,warlock,destruction,Patchwerk,300,1,6378,6584cd7b8e,228,1113213,"niya:1,322721/211:7/342270/168:7/320687/160:7/222:7/320659",c7b30d5a492188655435f2ac8d11d239e3dc9dc6e43f077c06ed8fc0c2d223fe
2021-03-31,optimize,optimize,monk,brewmaster,Patchwerk,300,1,4328,0d10eeea5f,228,2313121,"forgelite_prime_mikanikos:18,333950/57:7/331609/42:7/331725/15:7/46:7/331611",1ca9e5ab96542ab63aa702cf4c01d27064fcb2ccce81dcdbba456bcd0ac5c25c
2021-04-15,optimize,optimize,warlock,destruction,Patchwerk,300,1,6382,035741cd9a,229,1123213,"niya:1,322721/211:7/342270/144:7/320687/320659",d6e71ff0aa0cc0d37b67c94753af970acbf2064d4b279979aaa3653617fbb4e6
2021-03-12,optimize,optimize,warlock,destruction,Patchwerk,300,1,6381,80e6709d42,226,1223213,"bonesmith_heirmir:10,326514/211:7/326507/171:7/326512/222:7/160:7/326572",bf367e01f1f65d62d1963c0813f87deeaeb8e8b3feaa1cdbb5492d6f4ef7dd5a
2021-04-14,optimize,optimize,warlock,destruction,Patchwerk,300,1,6388,035741cd9a,229,1123213,"niya:1,322721/211:7/342270/171:7/320687/222:7/160:7/320659",e1ce511b8919b506d9dc71ee8e4191e07eadd04aef0fd5a3fb7444efb4164c5e
2021-04-16,optimize,optimize,warlock,destruction,Patchwerk,300,1,6386,035741cd9a,229,1123213,"niya:1,322721/211:7/342270/168:7/320687/320659",590eb473b838f88880e460d1a0b61ccce8d20a5674c95eb68fa19eedbff1c4b9
